Step,GradientNorm
0,9
49,12.96743556858072
99,9.036118638712587
149,21.31202422115724
199,10.946621445407631
249,10.275470049484397
299,14.258100110866641
349,6.525982443567709
399,14.65648990024454
449,6.310789240591997
499,13.015496911660923
549,7.1660885787338175
599,10.495973247637862
649,9.888970922747182
699,6.834254632352746
749,8.53052937394073
799,6.716566207684882
849,4.306814144960415
899,3.9736801368825603
949,3.359352665016941
999,2.235486004895818
1049,4.277341163088645
1099,2.176400832024363
1149,2.2560263675005086
1199,2.5592497033905928
1249,3.993251424339073
1299,4.23663704397521
1349,4.100464531135256
1399,3.8891608459449456
1449,3.809594899904552
1499,3.684878912285893
1549,3.144859931910549
1599,2.394783170777089
1649,2.0330927890979336
1699,1.7451603532487412
1749,1.5030307482417078
1799,1.265888319814306
1849,1.1907207286930488
1899,1.2058031628309125
1949,0.9530377322448191
1999,0.7679806093999071
2049,1.0216692626845778
2099,3.3823458967892472
2149,2.0700125462542456
2199,1.6894736384627542
2249,1.5993405754919359
2299,1.43667783736923
2349,2.1304333103620503
2399,1.6497954689567198
2449,1.2172883252783084
2499,0.9340509366516717
2549,0.7347613861881965
2599,0.993458058877967
2649,1.5710149824023458
2699,1.448540307668879
2749,0.7968095447231184
2799,0.6331011575913247
2849,0.5401663409507301
2899,0.5402622063144012
2949,0.551645117511694
2999,0.49209767388155873
3049,0.9229539525394602
3099,2.36522570200525
3149,1.3871836902570682
3199,1.318188814252509
3249,1.5407075081406942
3299,0.8668557983345813
3349,1.1057312758806488
3399,0.6875291702105151
3449,0.5766297799812452
3499,0.5403508241468798
3549,0.5138746442489425
3599,0.426877250675156
3649,0.4241048786959441
3699,0.3690697737682839
3749,0.429292613410378
3799,0.465446600326416
3849,0.531298524766785
3899,0.40849453075046604
3949,0.3875875087074086
3999,0.4571561530536693
4049,0.7143640079058667
4099,2.2279513625906477
4149,1.355863225961704
4199,0.753876510315051
4249,0.5178114814698428
4299,0.4948695741057748
4349,0.765551752951215
4399,0.9047973837009832
4449,0.48637197281532896
4499,0.33114302629245757
4549,0.3744883061749052
4599,0.6133585581400668
4649,0.6995368790017474
4699,0.37073818279023113
4749,0.2887832709791745
4799,0.34448922742523796
4849,0.38419298353357034
4899,0.45925557830727126
4949,0.4789920246532015
4999,0.4971512803653481
5049,4.4744630049295715
5099,0.7880991994613068
5149,1.5474895363635102
5199,1.962608880196904
5249,2.223178981160025
5299,1.679293026345133
5349,0.7866489562372903
5399,0.3995818277991439
5449,0.6133194682503142
5499,1.1361988567047376
5549,1.5440771089845198
5599,1.3384295192552655
5649,1.0392213397683154
5699,0.8510914879520067
5749,0.5054973355899722
5799,0.37115997936266354
5849,0.7629545045506688
5899,0.9397771723000714
5949,1.198278497618777
5999,1.1689989460111048
6049,2.4997984793199293
6099,1.6146588031662679
6149,0.9756541515971391
6199,0.8119146809967059
6249,0.9963829361968595
6299,1.228569416936676
6349,1.5432125828831456
6399,1.2969792213953046
6449,0.982354941450364
6499,0.6637131982675111
6549,0.643842149553177
6599,0.9240965592074223
6649,1.0543271001205174
6699,1.0994275842735926
6749,0.929836518191625
6799,0.7504534434017028
6849,0.5347400986821956
6899,0.5525078189542764
6949,0.7871019082611885
6999,0.9086488175030873
7049,4.318214057595978
7099,1.2757882911745908
7149,1.3240215377083626
7199,1.6511428768561436
7249,1.4413452216078355
7299,1.218700651176567
7349,1.0962827667209023
7399,1.2376317606870844
7449,1.3624071371172353
7499,1.2371158045753572
7549,1.2664333407905186
7599,1.4018368199941493
7649,1.3571673171624512
7699,1.236309383738962
7749,1.178897401158407
7799,1.1241908202152244
7849,1.162151474017587
7899,1.330644477249133
7949,1.4578826989254585
7999,1.4404829626125328
8049,3.609605079319623
8099,1.808376705514445
8149,0.7618141534604241
8199,0.6850559104980141
8249,0.9274571157615821
8299,1.4443511748058324
8349,1.9101291253678696
8399,1.804467892267237
8449,1.2600711018961912
8499,0.6754534905787198
8549,0.8505593214174759
8599,1.2081118571461182
8649,1.414916932092295
8699,1.589454638366997
8749,1.573280216804416
8799,1.3915896310951177
8849,1.1125440551364245
8899,0.7987245826161112
8949,0.9961673562750609
8999,1.3490012846992963
9049,4.322658062433029
9099,2.3957667341528346
9149,2.121493341121076
9199,1.560577878155561
9249,1.5611635024374808
9299,1.3820407662651621
9349,1.6390112159514338
9399,1.896582853516182
9449,2.0214639982739375
9499,2.1416864998999183
9549,2.0870702683163627
9599,1.451653531481914
9649,0.8433912675221207
9699,1.0373195653349894
9749,1.4714424303700055
9799,1.8591520153009833
9849,2.0047408277086314
9899,2.015989666796264
9949,1.8598263923893477
9999,1.409685585073205
10049,2.387413363217009
10099,1.523177980310847
10149,1.716675325998789
10199,1.5075236983549059
10249,1.43891957276859
10299,1.721345527207334
10349,1.8403488385325595
10399,1.5008134048420467
10449,1.0144905673692939
10499,0.8750240054151133
10549,0.4273000557768555
10599,0.6448144281902578
10649,0.8126769095017731
10699,0.887642278977507
10749,0.9682861624232815
10799,0.9160138929116707
10849,0.7642769357299758
10899,0.5871809862953744
10949,0.47998307168072585
10999,0.36801671253271845
11049,2.95804030712011
11099,0.9208739217084376
11149,1.0192176025365889
11199,1.360209504890441
11249,1.3956245047259654
11299,0.969712986157923
11349,0.8180390206404722
11399,1.03168548941064
11449,1.2700948773993477
11499,1.2785024913835628
11549,0.7794480136926581
11599,0.41799494261736436
11649,0.7646262618784962
11699,0.9280011481701915
11749,0.9642195993391753
11799,0.9659357986233487
11849,0.7616933303306704
11899,0.5433771490489201
11949,0.5512758586200007
11999,0.6538965132055813
12049,2.5471977413048195
12099,0.6727447266076314
12149,1.3877373301016436
12199,1.7011896859236286
12249,1.2014531634501793
12299,0.6567795836470594
12349,0.8864694616675675
12399,1.1750806107213445
12449,1.1182835724820444
12499,0.7964023470284636
12549,0.7069950146803455
12599,0.7159637800926691
12649,0.7841687217966059
12699,0.7261134857271944
12749,0.7844138568308258
12799,0.7526399155699453
12849,0.5195046393003637
12899,0.3555915219013407
12949,0.42592304118166263
12999,0.447234334210188
13049,2.041734691467722
13099,2.0445371947532016
13149,1.236063854495931
13199,1.4547011257999725
13249,0.9898245318151475
13299,0.8590568276951144
13349,1.2456186790348331
13399,1.2344872905110733
13449,0.8332911295902469
13499,0.38905443867841405
13549,0.7806100297671887
13599,1.1612989956694018
13649,1.164881208827849
13699,0.9243933804454463
13749,0.5282843788550464
13799,0.5071558002640659
13849,0.7912873495739491
13899,0.7536906168591955
13949,0.6115644136898228
13999,0.4589822956418763
14049,2.1306214017381047
14099,2.524095785977113
14149,1.5358875678200867
14199,1.3828199707053042
14249,1.2945955583778723
14299,0.7344376108607955
14349,1.5644738551188975
14399,1.505219337991516
14449,1.1489667657778035
14499,0.337548072968629
14549,0.9321551462532638
14599,1.3734226394050912
14649,1.3198281384576125
14699,1.1334293018496604
14749,0.7746193629032403
14799,0.8755509798822714
14849,1.0760704692494467
14899,1.02369091056401
14949,0.8026735826529247
14999,0.7092665897557775
15049,1.9260596632513154
15099,2.3083648244506896
15149,1.4505357562373444
15199,1.2165130586428936
15249,0.74493952795495
15299,1.1291055618108081
15349,1.3111168282802714
15399,1.3603136903349458
15449,1.0419494792934811
15499,0.4381942376091269
15549,0.9388119995650738
15599,1.247716974551552
15649,1.2866935593973778
15699,0.8097344819645171
15749,0.40509278897728057
15799,0.7320314726493077
15849,1.0031763784453482
15899,1.0858187556857806
15949,0.7250086432313367
15999,0.5108413903846954
16049,1.9597988642421904
16099,2.211606097056053
16149,1.5270510048117496
16199,1.573179473158873
16249,0.7254260709587543
16299,1.1182597517621764
16349,1.4318860917490503
16399,1.4357738424754634
16449,0.9675363853985516
16499,0.5384806478683618
16549,1.235667267830133
16599,1.3737164520429421
16649,1.163411272278736
16699,1.0116600047258852
16749,0.6297914700476517
16799,0.7746584226815101
16849,1.0741466699212294
16899,1.1742218326812992
16949,0.8495167611718798
16999,0.3935270108032442
17049,1.9736319448944566
17099,2.139977869428215
17149,1.766326355853607
17199,1.598646086412143
17249,1.1768983734689915
17299,0.8133049227628664
17349,1.4710969069422097
17399,1.5484233489212487
17449,1.1984675197169177
17499,0.6599450001830153
17549,0.5999761013406122
17599,1.4516468093904111
17649,1.4177812384887607
17699,1.161825754848283
17749,0.5773294886897313
17799,0.5331403371575393
17849,0.971496199117849
17899,1.1866101170040333
17949,0.9472563001529056
17999,0.6316255929023256
18049,1.8618264749788533
18099,1.7366665136303086
18149,1.7879025171298912
18199,1.3773963145981731
18249,0.9106100673481897
18299,0.7824248986026473
18349,1.1759645942996222
18399,1.34751729669336
18449,1.1499444532454828
18499,0.7208284655534175
18549,0.5874452224827897
18599,0.6078630280698223
18649,1.0268176133716602
18699,1.1060235802858083
18749,0.7597612513690161
18799,0.37915138556383693
18849,0.6796835302522268
18899,0.8793924645530599
18949,0.8580318876958103
18999,0.856453793468719
19049,2.0431176251877177
19099,1.298149540541066
19149,1.7863156402242177
19199,1.5232059333818269
19249,1.2805084604724184
19299,0.9468895666027743
19349,1.5281713468073292
19399,1.2815261244612723
19449,1.127556343031507
19499,1.309868034182055
19549,1.0312070018492614
19599,0.4395671542780627
19649,0.9785204022536692
19699,1.111317631279461
19749,0.7987247724502837
19799,0.7764424523893046
19849,0.9453074821643067
19899,0.5933287995837699
19949,0.7963520385757241
19999,1.1031417572613194
20049,2.2425357069508136
20099,0.8270802257699691
20149,1.7860567022141505
20199,1.63779112451594
20249,1.1397291008157995
20299,0.6641066653210093
20349,1.5251229340561205
20399,1.5693421240440688
20449,0.9688597937277866
20499,1.1671947665387272
20549,1.4759727367083328
20599,0.8903049437150329
20649,0.9958135646838634
20699,1.2418228443488875
20749,0.7468519791648279
20799,0.5279892535809584
20849,1.0256075081148417
20899,0.7850573967196769
20949,0.2919859678393898
20999,0.8704960774911615
21049,2.009568741998
21099,0.4454887939868672
21149,1.452964633307288
21199,1.5370513319028312
21249,1.1184294891984112
21299,0.48663125994198125
21349,1.2907815590319303
21399,1.3691363482896108
21449,0.7159289302894725
21499,0.6658445849979218
21549,1.2193155562554048
21599,0.9238264039968107
21649,0.4938512573954542
21699,1.0286228411893659
21749,0.9285210605683547
21799,0.2986645585152524
21849,0.7937904960998976
21899,0.9190689861173941
21949,0.26960270937751674
21999,0.5728681008740315
22049,1.9237809865197293
22099,0.2457765913463465
22149,1.123358061393941
22199,1.3362493973310707
22249,0.9691395107163343
22299,0.4621509682991132
22349,1.022863335306478
22399,1.0953846782497607
22449,0.6385571091255797
22499,0.5110252101892071
22549,0.8853819987920521
22599,0.7151708513276314
22649,0.4002232394232538
22699,0.677205569298652
22749,0.6053280071715017
22799,0.315571743191968
22849,0.47180831163423126
22899,0.4653451498018671
22949,0.2510532691533872
22999,0.16492264625963007
23049,1.5404144399510034
23099,0.4618921689531169
23149,1.1095635566890194
23199,1.044250720105224
23249,0.5169577036381686
23299,0.6289097419610465
23349,0.992550906386662
23399,0.7896040426027915
23449,0.3498062993435502
23499,0.6492339328039222
23549,0.7391149501233893
23599,0.4061824087283621
23649,0.47304662229656713
23699,0.5838179280199217
23749,0.3733175755043443
23799,0.3513307662482551
23849,0.4597320550669142
23899,0.3406912198135857
23949,0.22058773163494885
23999,0.38977466286012974
24049,1.6490747483031631
24099,0.5993326998362357
24149,1.187846130677199
24199,1.1460229450178592
24249,0.6544024030945912
24299,0.4863049907141662
24349,0.8998879981216248
24399,0.9270394150899774
24449,0.5461953163442761
24499,0.4834080189390928
24549,0.8407924640718928
24599,0.5831392574674137
24649,0.42545072424135344
24699,0.6973541079068171
24749,0.6111206744905058
24799,0.2801904392637219
24849,0.5822785396894395
24899,0.587990391666011
24949,0.4001374490479938
24999,0.5693948774631331
